NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
HP_ARTERIAL_DISSECTION	12		Rejected!	
HP_ARTERIAL_RUPTURE	8		Rejected!	
HP_ARTERIAL_STENOSIS	105	78		
HP_ARTERIAL_THROMBOSIS	33	24		
HP_ARTERIA_LUSORIA	7		Rejected!	
HP_ARTERIOSCLEROSIS	89	64		
HP_ARTERIOVENOUS_FISTULA	12		Rejected!	
HP_ARTERIOVENOUS_MALFORMATION	55	43		
HP_ARTERITIS	5		Rejected!	
HP_ARTHRALGIA	204	151		
HP_ARTHRALGIA_OF_THE_HIP	9		Rejected!	
HP_ARTHRITIS	254	195		
HP_ARTHROGRYPOSIS_MULTIPLEX_CONGENITA	128	111		
HP_ARTHROPATHY	78	56		
HP_ASCENDING_TUBULAR_AORTA_ANEURYSM	31	20		
HP_ASCITES	137	117		
HP_ASPIRATION	34	28		
HP_ASPIRATION_PNEUMONIA	95	82		
HP_ASTERIXIS	5		Rejected!	
HP_ASTHENIA	16		Rejected!	
HP_ASTHMA	164	138		
HP_ASTIGMATISM	220	195		
HP_ASTROCYTOMA	25	16		
HP_ASTROCYTOSIS	22	17		
HP_ASYMMETRIC_GROWTH	78	68		
HP_ASYMMETRIC_SEPTAL_HYPERTROPHY	13		Rejected!	
HP_ASYMMETRY_OF_SPINAL_FACET_JOINTS	5		Rejected!	
HP_ASYMMETRY_OF_THE_EARS	7		Rejected!	
HP_ASYMMETRY_OF_THE_THORAX	11		Rejected!	
HP_ATELECTASIS	78	66		
HP_ATHETOSIS	167	148		
HP_ATLANTOAXIAL_ABNORMALITY	14		Rejected!	
HP_ATLANTOAXIAL_DISLOCATION	7		Rejected!	
HP_ATLANTOAXIAL_INSTABILITY	6		Rejected!	
HP_ATONIC_SEIZURE	96	87		
HP_ATOPIC_DERMATITIS	39	32		
HP_ATRESIA_OF_THE_EXTERNAL_AUDITORY_CANAL	58	55		
HP_ATRIAL_ARRHYTHMIA	93	70		
HP_ATRIAL_FLUTTER	21		Rejected!	
HP_ATRIAL_STANDSTILL	6		Rejected!	
HP_ATRIOVENTRICULAR_CANAL_DEFECT	66	59		
HP_ATROPHIC_GASTRITIS	7		Rejected!	
HP_ATROPHIC_SCARS	38	35		
HP_ATROPHY_DEGENERATION_AFFECTING_THE_BRAINSTEM	39	37		
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CENTRAL_NERVOUS_SYSTEM	897		Rejected!	
HP_ATROPHY_DEGENERATION_AFFECTING_THE_CEREBRUM	708		Rejected!	
HP_ATROPHY_DEGENERATION_INVOLVING_THE_CAUDATE_NUCLEUS	19		Rejected!	
HP_ATROPHY_DEGENERATION_INVOLVING_THE_CORTICOSPINAL_TRACTS	42	37		
HP_ATROPHY_DEGENERATION_INVOLVING_THE_SPINAL_CORD	21	21		
HP_ATROPHY_OF_ALVEOLAR_RIDGES	5		Rejected!	
HP_ATTACHED_EARLOBE	7		Rejected!	
HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	417	361		
HP_ATTENUATION_OF_RETINAL_BLOOD_VESSELS	141	121		
HP_ATYPICAL_ABSENCE_SEIZURE	36	30		
HP_ATYPICAL_BEHAVIOR	1637		Rejected!	
HP_ATYPICAL_NEVI_IN_NON_SUN_EXPOSED_AREAS	5		Rejected!	
HP_ATYPICAL_SCARRING_OF_SKIN	75	65		
HP_AUDITORY_HALLUCINATION	16	15		
HP_AUDITORY_HYPERSENSITIVITY	38	32		
HP_AUTISM	265	226		
HP_AUTOAMPUTATION	17		Rejected!	
HP_AUTOAMPUTATION_OF_DIGITS	14		Rejected!	
HP_AUTOIMMUNE_ANTIBODY_POSITIVITY	181	137		
HP_AUTOIMMUNE_HEMOLYTIC_ANEMIA	44	34		
HP_AUTOIMMUNE_NEUTROPENIA	21	16		
HP_AUTOIMMUNE_THROMBOCYTOPENIA	48	36		
HP_AUTOIMMUNITY	316	245		
HP_AUTOPHAGIC_VACUOLES	8		Rejected!	
HP_AVASCULAR_NECROSIS	92	78		
HP_AVASCULAR_NECROSIS_OF_THE_CAPITAL_FEMORAL_EPIPHYSIS	30	28		
HP_AV_NODAL_TACHYCARDIA	6		Rejected!	
HP_AXIAL_DYSTONIA	16	15		
HP_AXIAL_HYPOTONIA	338	298		
HP_AXIAL_MUSCLE_WEAKNESS	53	40		
HP_AXILLARY_FRECKLING	5		Rejected!	
HP_AXILLARY_PTERYGIUM	11		Rejected!	
HP_AXONAL_DEGENERATION	23	22		
HP_AXONAL_DEGENERATION_REGENERATION	9		Rejected!	
HP_AXONAL_LOSS	20	16		
HP_AXONAL_REGENERATION	7		Rejected!	
HP_AZOOSPERMIA	141	98		
HP_BABINSKI_SIGN	302	268		
HP_BACK_PAIN	76	58		
HP_BAND_KERATOPATHY	14		Rejected!	
HP_BARREL_SHAPED_CHEST	23	21		
HP_BARRETT_ESOPHAGUS	6		Rejected!	
HP_BASAL_CELL_CARCINOMA	58	42		
HP_BASAL_GANGLIA_CALCIFICATION	55	40		
HP_BASAL_GANGLIA_CYSTS	8		Rejected!	
HP_BASAL_GANGLIA_GLIOSIS	11		Rejected!	
HP_BASILAR_IMPRESSION	5		Rejected!	
HP_BCGITIS	14		Rejected!	
HP_BCGOSIS	11		Rejected!	
HP_BEAKING_OF_VERTEBRAL_BODIES	27	25		
HP_BEEVOR_S_SIGN	5		Rejected!	
HP_BELL_SHAPED_THORAX	33	32		
HP_BENIGN_NEOPLASM_OF_THE_CENTRAL_NERVOUS_SYSTEM	104	73		
HP_BICARBONATE_WASTING_RENAL_TUBULAR_ACIDOSIS	5		Rejected!	
HP_BICONCAVE_VERTEBRAL_BODIES	26	24		
HP_BICONVEX_VERTEBRAL_BODIES	5		Rejected!	
HP_BICORNUATE_UTERUS	52	44		
HP_BICORONAL_SYNOSTOSIS	11		Rejected!	
HP_BIFID_DISTAL_PHALANX_OF_THE_THUMB	5		Rejected!	
HP_BIFID_EPIGLOTTIS	7		Rejected!	
HP_BIFID_NASAL_TIP	19	16		
HP_BIFID_NOSE	12		Rejected!	
HP_BIFID_RIBS	17		Rejected!	
HP_BIFID_SCROTUM	35	31		
HP_BIFID_TONGUE	25	24		
HP_BIFID_URETER	5		Rejected!	
HP_BIFID_UVULA	169	148		
HP_BILATERAL_CAMPTODACTYLY	6		Rejected!	
HP_BILATERAL_CHOANAL_ATRESIA	9		Rejected!	
HP_BILATERAL_CLEFT_LIP	17	16		
HP_BILATERAL_CONDUCTIVE_HEARING_IMPAIRMENT	8		Rejected!	
HP_BILATERAL_COXA_VALGA	13		Rejected!	
HP_BILATERAL_CRYPTORCHIDISM	54	49		
HP_BILATERAL_MICROPHTHALMOS	26	23		
HP_BILATERAL_POLYMICROGYRIA	5		Rejected!	
HP_BILATERAL_PTOSIS	68	58		
HP_BILATERAL_RENAL_AGENESIS	10		Rejected!	
HP_BILATERAL_RENAL_HYPOPLASIA	6		Rejected!	
HP_BILATERAL_SENSORINEURAL_HEARING_IMPAIRMENT	87	70		
HP_BILATERAL_SINGLE_TRANSVERSE_PALMAR_CREASES	64	60		
HP_BILATERAL_SUPERIOR_VENA_CAVA	12		Rejected!	
HP_BILATERAL_TALIPES_EQUINOVARUS	50	45		
HP_BILATERAL_TONIC_CLONIC_SEIZURE	399	344		
HP_BILATERAL_TONIC_CLONIC_SEIZURE_WITH_FOCAL_ONSET	54	44		
HP_BILATERAL_TONIC_CLONIC_SEIZURE_WITH_GENERALIZED_ONSET	55	47		
HP_BILE_DUCT_PROLIFERATION	21	21		
HP_BILIARY_ATRESIA	12		Rejected!	
HP_BILIARY_CIRRHOSIS	20	20		
HP_BILIARY_TRACT_ABNORMALITY	112	99		
HP_BILIARY_TRACT_NEOPLASM	16		Rejected!	
HP_BIPARIETAL_NARROWING	64	61		
HP_BIPOLAR_AFFECTIVE_DISORDER	44	35		
HP_BIRD_LIKE_FACIES	18	17		
HP_BIRTH_LENGTH_GREATER_THAN_97TH_PERCENTILE	5		Rejected!	
HP_BIRTH_LENGTH_LESS_THAN_3RD_PERCENTILE	15		Rejected!	
HP_BIVENTRICULAR_HYPERTROPHY	13		Rejected!	
HP_BLADDER_DIVERTICULUM	36	33		
HP_BLADDER_NEOPLASM	34	25		
HP_BLEEDING_WITH_MINOR_OR_NO_TRAUMA	8		Rejected!	
HP_BLEPHARITIS	53	48		
HP_BLEPHAROCHALASIS	8		Rejected!	
HP_BLEPHAROPHIMOSIS	131	117		
HP_BLINDNESS	297	256		
HP_BLIND_VAGINA	5		Rejected!	
HP_BLISTERING_BY_ANATOMICAL_LOCATION	26	20		
HP_BLISTERING_BY_HISTOLOGICAL_LOCATION	12		Rejected!	
HP_BLOCK_VERTEBRAE	6		Rejected!	
HP_BLOODY_DIARRHEA	51	39		
HP_BLUE_IRIDES	55	50		
HP_BLUE_NEVUS	11		Rejected!	
HP_BLUE_SCLERAE	108	94		
HP_BLURRED_VISION	46	38		
HP_BODY_ODOR	5		Rejected!	
HP_BONE_CYST	30	19		
HP_BONE_FRACTURE	22	19		
HP_BONE_MARROW_FOAM_CELLS	5		Rejected!	
HP_BONE_MARROW_HYPERCELLULARITY	28	23		
HP_BONE_MARROW_HYPOCELLULARITY	70	57		
HP_BONE_MARROW_MATURATION_ARREST	9		Rejected!	
HP_BONE_PAIN	90	75		
HP_BONE_SPICULE_PIGMENTATION_OF_THE_RETINA	127	109		
HP_BOWED_FOREARM_BONES	38	35		
HP_BOWED_HUMERUS	10		Rejected!	
HP_BOWEL_DIVERTICULOSIS	37	29		
HP_BOWING_OF_THE_ARM	47	43		
HP_BOWING_OF_THE_LEGS	256	226		
HP_BOWING_OF_THE_VOCAL_CORDS	5		Rejected!	
HP_BRACHYCEPHALY	256	224		
HP_BRACHYDACTYLY	394	343		
HP_BRACHYTURRICEPHALY	9		Rejected!	
HP_BRADYCARDIA	100	74		
HP_BRADYKINESIA	117	97		
HP_BRAIN_IMAGING_ABNORMALITY	170	148		
HP_BRAIN_NEOPLASM	16		Rejected!	
HP_BRAIN_STEM_COMPRESSION	14		Rejected!	
HP_BRANCHIAL_ANOMALY	19	17		
HP_BRANCHIAL_CYST	6		Rejected!	
HP_BRANCHIAL_FISTULA	10		Rejected!	
HP_BRANCHIAL_SINUS	5		Rejected!	
HP_BREAST_APLASIA	17		Rejected!	
HP_BREAST_CARCINOMA	71	52		
HP_BREAST_HYPOPLASIA	46	39		
HP_BREATHING_DYSREGULATION	20	15		
HP_BREECH_PRESENTATION	57	42		
HP_BRISK_REFLEXES	108	96		
HP_BRITTLE_HAIR	56	50		
HP_BROAD_ALVEOLAR_RIDGES	15		Rejected!	
HP_BROAD_BASED_GAIT	120	107		
HP_BROAD_CHIN	11		Rejected!	
HP_BROAD_CLAVICLES	11		Rejected!	
HP_BROAD_COLUMELLA	14		Rejected!	
HP_BROAD_DISTAL_PHALANX_OF_FINGER	27	24		
HP_BROAD_DISTAL_PHALANX_OF_THE_TOES	5		Rejected!	
HP_BROAD_EYEBROW	30	27		
HP_BROAD_FACE	18	16		
HP_BROAD_FEMORAL_NECK	17	16		
HP_BROAD_FINGER	139	123		
HP_BROAD_FIRST_METATARSAL	6		Rejected!	
HP_BROAD_FOOT	37	33		
HP_BROAD_FOREHEAD	209	184		
HP_BROAD_HALLUX_PHALANX	21	20		
HP_BROAD_ISCHIA	5		Rejected!	
HP_BROAD_JAW	6		Rejected!	
HP_BROAD_LONG_BONES	155	137		
HP_BROAD_METACARPALS	19	17		
HP_BROAD_METATARSAL	13		Rejected!	
HP_BROAD_NAIL	10		Rejected!	
HP_BROAD_NASAL_TIP	164	143		
HP_BROAD_NECK	31	31		
HP_BROAD_PALM	39	35		
HP_BROAD_PHALANGES_OF_THE_HAND	115	102		
HP_BROAD_PHALANX_OF_THE_TOES	44	39		
HP_BROAD_PHILTRUM	46	40		
HP_BROAD_RIBS	27	25		
HP_BROAD_THUMB	90	80		
HP_BROAD_TOE	88	77		
HP_BRONCHIAL_WALL_THICKENING	7		Rejected!	
HP_BRONCHIECTASIS	179	142		
HP_BRONCHITIS	78	65		
HP_BRONCHOMALACIA	24	22		
HP_BRUISING_SUSCEPTIBILITY	180	150		
HP_BRUSHFIELD_SPOTS	14		Rejected!	
HP_BRUXISM	39	33		
HP_BUDD_CHIARI_SYNDROME	7		Rejected!	
HP_BULBAR_PALSY	43	38		
HP_BULBAR_SIGNS	44	36		
HP_BULBOUS_NOSE	204	178		
HP_BULIMIA	6		Rejected!	
HP_BULL_S_EYE_MACULOPATHY	13		Rejected!	
HP_BUNDLE_BRANCH_BLOCK	78	58		
HP_BUPHTHALMOS	28	25		
HP_BURKITT_LYMPHOMA	8		Rejected!	
HP_BUTTERFLY_VERTEBRAE	21	20		
HP_B_CELL_LYMPHOMA	22	16		
HP_C1_C2_SUBLUXATION	7		Rejected!	
HP_C1_C2_VERTEBRAL_ABNORMALITY	9		Rejected!	
HP_CACHEXIA	99	85		
HP_CAESAREAN_SECTION	18	15		
HP_CAFE_AU_LAIT_SPOT	131	100		
HP_CALCIFICATION_OF_CARTILAGE	12		Rejected!	
HP_CALCIFICATION_OF_FALX_CEREBRI	7		Rejected!	
HP_CALCIFICATION_OF_THE_AORTA	23		Rejected!	
HP_CALCIFIC_STIPPLING	5		Rejected!	
HP_CALCINOSIS	11		Rejected!	
HP_CALCIUM_NEPHROLITHIASIS	18	17		
HP_CALF_MUSCLE_HYPERTROPHY	51	42		
HP_CALF_MUSCLE_PSEUDOHYPERTROPHY	20	16		
HP_CALVARIAL_HYPEROSTOSIS	9		Rejected!	
HP_CALVARIAL_OSTEOSCLEROSIS	8		Rejected!	
HP_CALVARIAL_SKULL_DEFECT	28	27		
HP_CAMPTOCORMIA	10		Rejected!	
HP_CAMPTODACTYLY_OF_TOE	17	15		
HP_CANDIDA_ESOPHAGITIS	5		Rejected!	
HP_CAPILLARY_FRAGILITY	7		Rejected!	
HP_CAPILLARY_HEMANGIOMA	39	31		
HP_CAPILLARY_MALFORMATION	61	54		
HP_CARCINOID_TUMOR	12		Rejected!	
HP_CARDIAC_AMYLOIDOSIS	5		Rejected!	
HP_CARDIAC_ARREST	158	116		
HP_CARDIAC_CONDUCTION_ABNORMALITY	166	123		
HP_CARDIAC_DIVERTICULUM	18		Rejected!	
HP_CARDIAC_RHABDOMYOMA	5		Rejected!	
HP_CARDIAC_SHUNT	15		Rejected!	
HP_CARDIAC_VALVE_CALCIFICATION	13		Rejected!	
HP_CARDIOGENIC_SHOCK	8		Rejected!	
HP_CARDIOMEGALY	136	108		
HP_CARDIOMYOCYTE_HYPERTROPHY	9		Rejected!	
HP_CARDIORESPIRATORY_ARREST	13		Rejected!	
HP_CARDIOVASCULAR_CALCIFICATION	38	23		
HP_CARIOUS_TEETH	172	150		
HP_CAROTID_ARTERY_DILATATION	23	16		
HP_CAROTID_ARTERY_STENOSIS	7		Rejected!	
HP_CAROTID_ARTERY_TORTUOSITY	5		Rejected!	
HP_CARPAL_BONE_HYPOPLASIA	13		Rejected!	
HP_CARPAL_SYNOSTOSIS	39	36		
HP_CATAPLEXY	12		Rejected!	
HP_CAUDAL_APPENDAGE	6		Rejected!	
HP_CAUDATE_ATROPHY	15		Rejected!	
HP_CAVERNOUS_HEMANGIOMA	32	24		
HP_CAVUM_SEPTUM_PELLUCIDUM	34	29		
HP_CELIAC_DISEASE	59	54		
HP_CELLULAR_IMMUNODEFICIENCY	39	29		
HP_CELLULITIS	50	38		
HP_CENTRALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS	60	49		
HP_CENTRAL_ADRENAL_INSUFFICIENCY	18	16		
HP_CENTRAL_APNEA	43	40		
HP_CENTRAL_DIABETES_INSIPIDUS	22	18		
HP_CENTRAL_HETEROCHROMIA	5		Rejected!	
HP_CENTRAL_HYPOTHYROIDISM	75	64		
HP_CENTRAL_HYPOVENTILATION	12		Rejected!	
HP_CENTRAL_NERVOUS_SYSTEM_CYST	217	193		
HP_CENTRAL_OPACIFICATION_OF_THE_CORNEA	21	17		
HP_CENTRAL_PRIMITIVE_NEUROECTODERMAL_TUMOR	6		Rejected!	
HP_CENTRAL_SCOTOMA	72	57		
HP_CENTRAL_SLEEP_APNEA	31	26		
HP_CENTRAL_Y_SHAPED_METACARPAL	11		Rejected!	
HP_CENTROCECAL_SCOTOMA	13		Rejected!	
HP_CEPHALOHEMATOMA	10		Rejected!	
HP_CEREBELLAR_ATROPHY	460	419		
HP_CEREBELLAR_CALCIFICATIONS	12		Rejected!	
HP_CEREBELLAR_CORTICAL_ATROPHY	8		Rejected!	
HP_CEREBELLAR_CYST	167	149		
HP_CEREBELLAR_DENTATE_NUCLEUS_CALCIFICATION	7		Rejected!	
HP_CEREBELLAR_DYSPLASIA	23	22		
HP_CEREBELLAR_HEMISPHERE_HYPOPLASIA	8		Rejected!	
HP_CEREBELLAR_HEMORRHAGE	6		Rejected!	
HP_CEREBELLAR_MALFORMATION	267	234		
HP_CEREBELLAR_VERMIS_ATROPHY	61	52		
HP_CEREBRAL_AMYLOID_ANGIOPATHY	5		Rejected!	
HP_CEREBRAL_ARTERIOVENOUS_MALFORMATION	8		Rejected!	
HP_CEREBRAL_BERRY_ANEURYSM	6		Rejected!	
HP_CEREBRAL_CALCIFICATION	152	122		
HP_CEREBRAL_CAVERNOUS_MALFORMATION	5		Rejected!	
HP_CEREBRAL_CORTICAL_ATROPHY	347	310		
HP_CEREBRAL_CORTICAL_HEMIATROPHY	6		Rejected!	
HP_CEREBRAL_DYSMYELINATION	19	18		
HP_CEREBRAL_EDEMA	32	29		
HP_CEREBRAL_HAMARTOMA	21	17		
HP_CEREBRAL_HEMORRHAGE	72	50		
HP_CEREBRAL_HYPOMYELINATION	31	28		
HP_CEREBRAL_HYPOPLASIA	55	51		
HP_CEREBRAL_INCLUSION_BODIES	52	43		
HP_CEREBRAL_INFARCT	41	29		
HP_CEREBRAL_PALSY	180	157		
HP_CEREBRAL_VENOUS_THROMBOSIS	8		Rejected!	
HP_CEREBRAL_VISUAL_IMPAIRMENT	180	159		
HP_CEREBRAL_WHITE_MATTER_ATROPHY	53	51		
HP_CEREBRAL_WHITE_MATTER_HYPOPLASIA	11		Rejected!	
HP_CERVICAL_C2_C3_VERTEBRAL_FUSION	13		Rejected!	
HP_CERVICAL_CORD_COMPRESSION	9		Rejected!	
HP_CERVICAL_KYPHOSIS	9		Rejected!	
HP_CERVICAL_LYMPHADENOPATHY	10		Rejected!	
HP_CERVICAL_MYELOPATHY	8		Rejected!	
HP_CERVICAL_NEOPLASM	7		Rejected!	
HP_CERVICAL_RIBS	14		Rejected!	
HP_CERVICAL_SPINAL_CANAL_STENOSIS	11		Rejected!	
HP_CERVICAL_SPINAL_CORD_ATROPHY	5		Rejected!	
HP_CERVICAL_SPINE_INSTABILITY	10		Rejected!	
HP_CERVICAL_SUBLUXATION	11		Rejected!	
HP_CESSATION_OF_HEAD_GROWTH	6		Rejected!	
HP_CHEILITIS	59	40		
HP_CHERRY_RED_SPOT_OF_THE_MACULA	13		Rejected!	
HP_CHEST_PAIN	137	92		
HP_CHIARI_MALFORMATION	109	94		
HP_CHIARI_TYPE_I_MALFORMATION	50	43		
HP_CHILBLAINS	12		Rejected!	
HP_CHILDHOOD_ONSET	958		Rejected!	
HP_CHILDHOOD_ONSET_SENSORINEURAL_HEARING_IMPAIRMENT	20	20		
HP_CHILDHOOD_ONSET_TRUNCAL_OBESITY	31	30		
HP_CHILLS	21	17		
HP_CHIN_WITH_HORIZONTAL_CREASE	10		Rejected!	
HP_CHIN_WITH_H_SHAPED_CREASE	5		Rejected!	
HP_CHOANAL_ATRESIA	124	113		
HP_CHOANAL_STENOSIS	28	28		
HP_CHOKING_EPISODES	17		Rejected!	
HP_CHOLANGIOCARCINOMA	8		Rejected!	
HP_CHOLANGITIS	28	24		
HP_CHOLECYSTITIS	20	17		
HP_CHOLESTASIS	289	239		
HP_CHOLESTATIC_LIVER_DISEASE	18	16		
HP_CHONDROCALCINOSIS	22	17		
HP_CHONDROSARCOMA	7		Rejected!	
HP_CHORDEE	22	22		
HP_CHOREA	249	206		
HP_CHOREOATHETOSIS	124	107		
HP_CHORIOCAPILLARIS_ATROPHY	8		Rejected!	
HP_CHORIOCARCINOMA	8		Rejected!	
HP_CHORIORETINAL_ATROPHY	44	35		
HP_CHORIORETINAL_COLOBOMA	51	46		
HP_CHORIORETINAL_DEGENERATION	54	43		
HP_CHORIORETINAL_DYSPLASIA	21	20		
HP_CHORIORETINAL_HYPOPIGMENTATION	12		Rejected!	
HP_CHOROIDAL_HEMANGIOMA	5		Rejected!	
HP_CHOROIDAL_NEOVASCULARIZATION	23	20		
HP_CHOROIDEREMIA	8		Rejected!	
HP_CHOROID_PLEXUS_CARCINOMA	5		Rejected!	
HP_CHOROID_PLEXUS_CYST	11		Rejected!	
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_CROSSLINKING_AGENTS	16		Rejected!	
HP_CHROMOSOMAL_BREAKAGE_INDUCED_BY_IONIZING_RADIATION	13		Rejected!	
HP_CHROMOSOME_BREAKAGE	38	32		
HP_CHRONIC_ACIDOSIS	5		Rejected!	
HP_CHRONIC_AXONAL_NEUROPATHY	7		Rejected!	
HP_CHRONIC_BRONCHITIS	29	28		
HP_CHRONIC_CONSTIPATION	120	103		
HP_CHRONIC_COUGH	5		Rejected!	
HP_CHRONIC_CSF_LYMPHOCYTOSIS	9		Rejected!	
HP_CHRONIC_DIARRHEA	113	91		
HP_CHRONIC_FATIGUE	25		Rejected!	
HP_CHRONIC_FURUNCULOSIS	5		Rejected!	
HP_CHRONIC_GASTRITIS	5		Rejected!	
HP_CHRONIC_HEMOLYTIC_ANEMIA	6		Rejected!	
HP_CHRONIC_HEPATIC_FAILURE	14		Rejected!	
HP_CHRONIC_HEPATITIS	12		Rejected!	
HP_CHRONIC_HEPATITIS_DUE_TO_CRYPTOSPORIDIUM_INFECTION	5		Rejected!	
HP_CHRONIC_INFECTION	24	20		
HP_CHRONIC_KIDNEY_DISEASE	197	171		
HP_CHRONIC_LEUKEMIA	23	18		
HP_CHRONIC_LUNG_DISEASE	43	39		
HP_CHRONIC_LYMPHATIC_LEUKEMIA	16		Rejected!	
HP_CHRONIC_MYELOGENOUS_LEUKEMIA	5		Rejected!	
HP_CHRONIC_NONINFECTIOUS_LYMPHADENOPATHY	9		Rejected!	
HP_CHRONIC_ORAL_CANDIDIASIS	34	22		
HP_CHRONIC_OTITIS_MEDIA	156	124		
HP_CHRONIC_PAIN	12		Rejected!	
HP_CHRONIC_PANCREATITIS	6		Rejected!	
HP_CHRONIC_PULMONARY_OBSTRUCTION	37	31		
HP_CHRONIC_RHINITIS	61	54		
HP_CHRONIC_SINUSITIS	71	60		
HP_CHYLOTHORAX	18		Rejected!	
HP_CIGARETTE_PAPER_SCARS	10		Rejected!	
HP_CIRRHOSIS	168	141		
HP_CLASS_III_OBESITY	9		Rejected!	
HP_CLAW_HAND_DEFORMITY	10		Rejected!	
HP_CLEFT_ALA_NASI	6		Rejected!	
HP_CLEFT_EARLOBE	5		Rejected!	
HP_CLEFT_LIP	222	209		
HP_CLEFT_PALATE	613		Rejected!	
HP_CLEFT_SOFT_PALATE	60	59		
HP_CLEFT_UPPER_LIP	160	149		
HP_CLINODACTYLY	577		Rejected!	
HP_CLINODACTYLY_OF_THE_2ND_FINGER	9		Rejected!	
HP_CLINODACTYLY_OF_THE_3RD_FINGER	7		Rejected!	
HP_CLINODACTYLY_OF_THE_4TH_TOE	5		Rejected!	
HP_CLINODACTYLY_OF_THE_5TH_TOE	13		Rejected!	
HP_CLITORAL_HYPERTROPHY	70	61		
HP_CLITORAL_HYPOPLASIA	32	25		
HP_CLONIC_SEIZURE	83	71		
HP_CLONUS	131	118		
HP_CLOSED_NEURAL_TUBE_DEFECT	61	55		
HP_CLOVERLEAF_SKULL	8		Rejected!	
HP_CLUBBING	150	122		
HP_CLUBBING_OF_FINGERS	39	29		
HP_CLUBBING_OF_TOES	30	25		
HP_CLUMSINESS	86	72		
HP_CNS_DEMYELINATION	42	38		
HP_CNS_HYPOMYELINATION	93	85		
HP_COARCTATION_OF_AORTA	154	138		
HP_COARSE_FACIAL_FEATURES	244	216		
HP_COARSE_HAIR	58	53		
HP_COBBLESTONE_LIKE_HYPERKERATOSIS	5		Rejected!	
HP_COCHLEAR_MALFORMATION	11		Rejected!	
HP_COGNITIVE_DISTORTION	34	29		
HP_COGNITIVE_IMPAIRMENT	1041		Rejected!	
HP_COGWHEEL_RIGIDITY	32	26		
HP_COILED_SPERM_FLAGELLA	36	32		
HP_COLDNESS	8		Rejected!	
HP_COLD_INDUCED_MUSCLE_CRAMPS	7		Rejected!	
HP_COLITIS	83	72		
HP_COLLECTIONISM	10		Rejected!	
HP_COLOBOMA	249	221		
HP_COLON_CANCER	40	28		
HP_COLON_PERFORATION	15		Rejected!	
HP_COLORECTAL_POLYPOSIS	24		Rejected!	
HP_COLOR_VISION_DEFECT	218	190		
HP_COLOR_VISION_TEST_ABNORMALITY	10		Rejected!	
HP_COLPOCEPHALY	36	32		
HP_COMA	99	83		
HP_COMBINED_IMMUNODEFICIENCY	41	30		
HP_COMMON_ATRIUM	13		Rejected!	
HP_COMMUNICATING_HYDROCEPHALUS	24	19		
HP_COMPENSATED_HYPOTHYROIDISM	9		Rejected!	
HP_COMPENSATORY_HEAD_POSTURE	24	17		
HP_COMPLETE_ATRIOVENTRICULAR_CANAL_DEFECT	18	15		
HP_COMPLETE_DUPLICATION_OF_PHALANX_OF_HAND	13		Rejected!	
HP_COMPLETE_OR_NEAR_COMPLETE_ABSENCE_OF_SPECIFIC_ANTIBODY_RESPONSE_TO_TETANUS_VACCINE	11		Rejected!	
HP_COMPLETE_OR_NEAR_COMPLETE_ABSENCE_OF_SPECIFIC_ANTIBODY_RESPONSE_TO_UNCONJUGATED_PNEUMOCOCCUS_VACCINE	6		Rejected!	
HP_COMPLETE_RIGHT_BUNDLE_BRANCH_BLOCK	57	41		
HP_COMPLEX_FEBRILE_SEIZURE	16		Rejected!	
HP_COMPULSIVE_BEHAVIORS	162	147		
HP_CONCAVE_NAIL	19	17		
HP_CONCAVE_NASAL_RIDGE	24	20		
HP_CONCENTRIC_HYPERTROPHIC_CARDIOMYOPATHY	20		Rejected!	
HP_CONE_CONE_ROD_DYSTROPHY	55	46		
HP_CONE_SHAPED_EPIPHYSES_OF_THE_PHALANGES_OF_THE_HAND	31	28		
HP_CONE_SHAPED_EPIPHYSIS	81	72		
HP_CONE_SHAPED_METACARPAL_EPIPHYSES	5		Rejected!	
HP_CONFETTI_LIKE_HYPOPIGMENTED_MACULES	9		Rejected!	
HP_CONFUSION	77	61		
HP_CONFUSIONAL_AROUSAL	9		Rejected!	
HP_CONGENITAL_ABNORMAL_HAIR_PATTERN	328	288		
HP_CONGENITAL_ADRENAL_HYPERPLASIA	5		Rejected!	
HP_CONGENITAL_BILATERAL_HIP_DISLOCATION	7		Rejected!	
HP_CONGENITAL_BLINDNESS	8		Rejected!	
HP_CONGENITAL_CONTRACTURE	165	142		
HP_CONGENITAL_DIAPHRAGMATIC_HERNIA	101	92		
HP_CONGENITAL_FIBROSIS_OF_EXTRAOCULAR_MUSCLES	6		Rejected!	
HP_CONGENITAL_FINGER_FLEXION_CONTRACTURES	11		Rejected!	
HP_CONGENITAL_GIANT_MELANOCYTIC_NEVUS	7		Rejected!	
HP_CONGENITAL_HEMOLYTIC_ANEMIA	8		Rejected!	
HP_CONGENITAL_HEPATIC_FIBROSIS	46	44		
HP_CONGENITAL_HIP_DISLOCATION	85	77		
HP_CONGENITAL_HYPOPLASTIC_ANEMIA	5		Rejected!	
HP_CONGENITAL_HYPOTHYROIDISM	32	24		
